Facility name,Username,Channel id,Channel name,Content id,Content title,Time of first interaction,Time of last interaction,Time of completion,Time Spent (sec),Progress (0-1),Content kind
Associação PiPA,Kartinei,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,fd1135817e614bb1b6e27d7d45546a3b,Aula 01 Língua Culta e Coloquial,2021-07-10 15:39:24.696000+00:00,2021-07-10 15:39:47.300000+00:00,,18.0,0.0400,document
Associação PiPA,Kartinei,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,5881fe6052904b0583c58c8482cc3723,Na rima,2021-07-10 15:39:49.959000+00:00,2021-07-10 15:40:18.742000+00:00,,28.0,0.1165,document
Associação PiPA,Kartinei,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,38dc64e72da34ab68f2f8c11701af24d,Para saber mais! Leitura,2021-07-10 15:40:22.185000+00:00,2021-07-10 15:40:28.557000+00:00,,5.7,0.0945,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,c766a783470f4b7e8ed475294ef4f390,Para Saber Mais!: O Estudo da História,2021-07-10 15:40:51.744000+00:00,2021-07-10 15:40:57.256000+00:00,,4.8,0.1581,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,e3a62c6fa0d64e80b83c55ad738f88bf,Para Saber Mais!: Calendário,2021-07-10 15:41:00.111000+00:00,2021-07-10 15:41:04.714000+00:00,,3.9,0.1298,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-07-10 15:41:12.090000+00:00,2021-07-10 15:41:16.472000+00:00,,3.7,0.1219,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a3fa1fa43f14fc1ae2dd601f85351d3,Artefato Detectado,2021-07-10 15:41:18.064000+00:00,2021-07-10 15:41:21.500000+00:00,,2.6,0.0853,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3a5b732ab45a44e8b9dda71b38bd5799,Artefato Detectado,2021-07-10 15:41:28.106000+00:00,2021-07-10 15:41:31.790000+00:00,,2.4,0.0802,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,f9abd8b550e249928a37a105d2f9d84b,Para Saber Mais!: Segregação SocioEspacial - Parte 1,2021-07-10 15:41:33.628000+00:00,2021-07-10 15:41:36.847000+00:00,,2.5,0.0824,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,fa530c322d6445be961ab2c4577b5360,Para Saber Mais!: Segregação SocioEspacial - Parte 2,2021-07-10 15:41:38.748000+00:00,2021-07-10 15:41:42.675000+00:00,,3.1,0.1025,document
Associação PiPA,Kartinei,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,55ff5fb5c2ef48e88d58c131d25dbb0a,Para Saber Mais!: Registros da História,2021-07-10 15:41:52.074000+00:00,2021-07-10 15:41:55.069000+00:00,,2.2,0.0740,document
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,56b6fcd418054fabba53cfcea56ee5eb,Plano de Aula - Apresentação Conceitual,2021-07-10 18:19:29.709000+00:00,2021-07-10 18:19:33.760000+00:00,,3.3,0.0000,video
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,57b73efe795f4af49ad8a9a4d02b3852,Plano de Aula - detalhamento,2021-07-10 18:19:33.810000+00:00,2021-07-10 18:22:36.957000+00:00,,172.7,0.7194,document
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,56b6fcd418054fabba53cfcea56ee5eb,Plano de Aula - Apresentação Conceitual,2021-07-10 18:22:38.041000+00:00,2021-07-10 18:28:49.664000+00:00,,367.4,0.8834,video
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,03c3b973508b4d4fa8ffaa8509990eac,PBL - Introdução,2021-07-10 18:29:07.234000+00:00,2021-07-10 18:29:28.911000+00:00,,17.0,0.2624,audio
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,096e5448a6b54e3c9ff821a3ef819075,"Aprendizado Baseado em Projetos - elementos essenciais ""Padrão Ouro""",2021-07-10 18:29:23.428000+00:00,2021-07-10 18:35:06.478000+00:00,,342.7,1.0000,document
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,6bbece848a2a48f79a466e52560f0bed,Sites Referência,2021-07-10 18:29:33.316000+00:00,2021-07-10 18:32:46.769000+00:00,,101.2,0.9000,document
Associação PiPA,camilamarques,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,5328619461be4b30b99a033b3f9a49e1,Criação de Curso,2021-07-10 18:29:36.287000+00:00,2021-07-10 18:46:55.563000+00:00,,975.3,1.0000,video
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,096e5448a6b54e3c9ff821a3ef819075,"Aprendizado Baseado em Projetos - elementos essenciais ""Padrão Ouro""",2021-07-10 19:17:42.988000+00:00,2021-07-10 19:17:42.988000+00:00,,0.0,0.0000,document
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,aff15f66949c461a8367bd6c312c6698,Curadoria,2021-07-10 19:17:50.209000+00:00,2021-07-10 19:18:02.444000+00:00,,5.0,0.0000,document
,,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,096e5448a6b54e3c9ff821a3ef819075,"Aprendizado Baseado em Projetos - elementos essenciais ""Padrão Ouro""",2021-07-10 19:18:03.378000+00:00,2021-07-10 19:19:27.302000+00:00,,83.5,0.2857,document
Associação PiPA,Kartinei,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-12 11:47:53.788000+00:00,2021-07-12 11:48:15.113000+00:00,,20.6,0.0623,video
Associação PiPA,Júlia0507,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-12 13:13:13.279000+00:00,2021-07-12 13:46:36.132000+00:00,,1897.6,1.0000,video
Associação PiPA,Caio555,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2021-07-12 13:14:07.692000+00:00,2021-07-12 13:23:23.633000+00:00,,554.0,1.0000,video
Associação PiPA,gabriellyy,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,775dec1011de485dbbc1764ce4cfbc04,Videoaula: Os Múltiplos,2021-07-12 13:14:14.811000+00:00,2021-07-12 13:14:36.156000+00:00,,20.1,0.0400,video
Associação PiPA,gabriellyy,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-07-12 13:14:50.992000+00:00,2021-07-12 13:14:50.992000+00:00,,0.0,0.0000,document
Associação PiPA,gabriellyy,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-07-12 13:14:53.581000+00:00,2021-07-12 13:14:53.581000+00:00,,0.0,0.0000,document
Associação PiPA,gabriellyy,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-07-12 13:14:56.957000+00:00,2021-07-12 13:14:56.957000+00:00,,0.0,0.0000,document
Associação PiPA,gabriellyy,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-07-12 13:15:29.390000+00:00,2021-07-12 13:16:00.039000+00:00,,30.0,1.0000,document
Associação PiPA,gabriellyy,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-07-12 13:17:12.451000+00:00,2021-07-12 13:17:29.577000+00:00,,16.5,0.5484,document
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,c766a783470f4b7e8ed475294ef4f390,Para Saber Mais!: O Estudo da História,2021-07-12 13:18:31.492000+00:00,2021-07-12 13:18:31.492000+00:00,,0.0,0.0000,document
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,9b1e7068bff44e8380f636b426b0148d,Quiz: Tempo e História,2021-07-12 13:18:48.126000+00:00,2021-07-12 13:18:48.126000+00:00,,0.0,0.0000,exercise
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,c766a783470f4b7e8ed475294ef4f390,Para Saber Mais!: O Estudo da História,2021-07-12 13:18:54.539000+00:00,2021-07-12 13:18:56.254000+00:00,,1.1,0.0000,document
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,9b1e7068bff44e8380f636b426b0148d,Quiz: Tempo e História,2021-07-12 13:18:56.811000+00:00,2021-07-12 13:18:56.811000+00:00,,0.0,0.0000,exercise
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,c766a783470f4b7e8ed475294ef4f390,Para Saber Mais!: O Estudo da História,2021-07-12 13:18:59.250000+00:00,2021-07-12 13:19:05.820000+00:00,,6.0,0.1991,document
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,fe5867929f614777aad179d9f4e5b92d,Videoaula: Tempo e História,2021-07-12 13:19:08.298000+00:00,2021-07-12 13:19:16.705000+00:00,,6.9,0.0169,video
Associação PiPA,gabriellyy,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,029a8adcb55f43519a67b9690509419c,Artefato Detectado,2021-07-12 13:19:25.417000+00:00,2021-07-12 13:19:34.279000+00:00,,6.9,0.2307,document
Associação PiPA,gabriellyy,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,e945350b92e04d6c9577cb07cbb00eea,2048 Jogo HTML,2021-07-12 13:19:39.442000+00:00,2021-07-12 13:25:27.332000+00:00,,342.0,1.0000,html5
Associação PiPA,Júlia0507,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,2100a2329a684277a784ad89f9ac843b,vídeo aula 01 - Língua Culta e Coloquial,2021-07-12 13:46:36.163000+00:00,2021-07-12 13:46:45.851000+00:00,,9.2,0.0199,video
Associação PiPA,evelynmarinho,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2021-07-12 15:59:17.393000+00:00,2021-07-12 16:04:29.168000+00:00,,310.2,0.9507,video
Associação PiPA,evelynmarinho,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2021-07-12 16:05:01.688000+00:00,2021-07-12 16:05:05.085000+00:00,,1.9,0.0000,video
Associação PiPA,geoliveira6,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2021-07-12 16:33:32.705000+00:00,2021-07-12 16:33:51.677000+00:00,,17.6,0.0285,video
,,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-07-12 19:12:17.117000+00:00,2021-07-12 19:12:17.117000+00:00,,0.0,0.0000,document
Associação PiPA,Tiago,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,2100a2329a684277a784ad89f9ac843b,vídeo aula 01 - Língua Culta e Coloquial,2021-07-12 22:34:39.630000+00:00,2021-07-12 22:34:42.359000+00:00,,2.1,0.0043,video
Associação PiPA,Rafael,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2021-07-12 22:46:19.817000+00:00,2021-07-12 22:46:36.093000+00:00,,14.5,0.0017,video
Associação PiPA,Tiago,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,cf1fea7644865bb293cd988a1a174449,"Quiz: Números Decimais na Reta Numérica: Centésimos 0-0,1",2021-07-12 23:09:36.298000+00:00,2021-07-12 23:09:43.361000+00:00,,6.0,0.0000,exercise
Associação PiPA,evelynmarinho,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-07-12 23:11:57.310000+00:00,2021-07-12 23:12:26.735000+00:00,,16.2,0.0540,document
Associação PiPA,evelynmarinho,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-07-12 23:12:28.444000+00:00,2021-07-12 23:12:28.444000+00:00,,0.0,0.0000,document
Associação PiPA,Raihi,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c4ea793d6edd4f1eab6e8225cb29c854,Curiosidades Matemáticas: O QUE É UM NÚMERO CAPICUA?,2021-07-12 23:12:37.070000+00:00,2021-07-12 23:13:14.526000+00:00,,26.0,0.0865,document
Associação PiPA,Raihi,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,775dec1011de485dbbc1764ce4cfbc04,Videoaula: Os Múltiplos,2021-07-12 23:13:26.828000+00:00,2021-07-12 23:13:40.361000+00:00,,12.6,0.0214,video
Associação PiPA,Raihi,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,c0b9f27aabd54327914742546b530981,Curiosidades Matemáticas: O Mistério dos Dígitos Iguais,2021-07-12 23:13:40.421000+00:00,2021-07-12 23:13:44.491000+00:00,,3.1,0.0032,document
Associação PiPA,Raihi,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,775dec1011de485dbbc1764ce4cfbc04,Videoaula: Os Múltiplos,2021-07-12 23:13:44.515000+00:00,2021-07-12 23:13:45.923000+00:00,,0.8,0.0000,video
Associação PiPA,Tiago,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,00178a9b3f1757aaa9db7a57dd9991a6,Dureza e elasticidade dos materiais | Parte I,2021-07-12 23:17:46.040000+00:00,2021-07-12 23:17:52.390000+00:00,,5.9,0.0052,video
Associação PiPA,Fsoaresscz,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3429592d54d84d5e98548643886e1861,Videoaula: Introdução á Física e ao Estudo do Movimento,2021-07-13 01:22:56.468000+00:00,2021-07-13 01:29:28.071000+00:00,,390.1,0.0509,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 15:50:28.598000+00:00,2021-07-13 15:56:27.152000+00:00,,356.9,0.9640,video
Associação PiPA,Rafael,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,73e7f17691434cc087fc574fba2fbb7c,Navegação Plataforma,2021-07-13 15:51:31.068000+00:00,2021-07-13 15:57:01.503000+00:00,,329.6,0.9998,video
,,6ae32dff07384e229e8a6e968d8c3f42,Matemática - Preparando o Futuro,e2ede6397b8a4a7fa2b9019e3cd3ae28,Para Aprender Mais!: Múltiplos de um Número,2021-07-13 15:53:21.171000+00:00,2021-07-13 15:53:21.171000+00:00,,0.0,0.0000,document
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 15:57:03.177000+00:00,2021-07-13 15:57:06.174000+00:00,,1.9,0.0000,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,2100a2329a684277a784ad89f9ac843b,vídeo aula 01 - Língua Culta e Coloquial,2021-07-13 15:57:19.446000+00:00,2021-07-13 16:04:29.198000+00:00,,428.8,0.9958,video
Associação PiPA,Rafael,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 15:57:31.928000+00:00,2021-07-13 16:03:10.676000+00:00,,311.0,1.0000,video
Associação PiPA,Rafael,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,2100a2329a684277a784ad89f9ac843b,vídeo aula 01 - Língua Culta e Coloquial,2021-07-13 16:03:29.068000+00:00,2021-07-13 16:13:04.620000+00:00,,470.0,1.0000,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,fd1135817e614bb1b6e27d7d45546a3b,Aula 01 Língua Culta e Coloquial,2021-07-13 16:04:29.402000+00:00,2021-07-13 16:18:34.368000+00:00,,831.1,1.0000,document
Associação PiPA,Rafael,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,fd1135817e614bb1b6e27d7d45546a3b,Aula 01 Língua Culta e Coloquial,2021-07-13 16:13:52.164000+00:00,2021-07-13 17:18:21.275000+00:00,,3852.5,1.0000,document
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,5881fe6052904b0583c58c8482cc3723,Na rima,2021-07-13 16:18:34.445000+00:00,2021-07-13 16:22:51+00:00,,254.8,1.0000,document
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,b775ec15683356a282f5512135ca9c87,Variação linguística: modos de falar,2021-07-13 16:22:51.065000+00:00,2021-07-13 16:36:42.561000+00:00,,807.1,0.9825,video
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3429592d54d84d5e98548643886e1861,Videoaula: Introdução á Física e ao Estudo do Movimento,2021-07-13 16:24:36.274000+00:00,2021-07-13 17:14:27.483000+00:00,,2709.7,1.0000,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,38dc64e72da34ab68f2f8c11701af24d,Para saber mais! Leitura,2021-07-13 16:36:42.777000+00:00,2021-07-13 16:38:13.888000+00:00,,89.2,1.0000,document
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,ed6cf8901f10429eb31015c5b8059f0c,"Frase, Oração e Período",2021-07-13 16:38:13.945000+00:00,2021-07-13 16:38:27.758000+00:00,,12.5,0.0363,video
Associação PiPA,Naah,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 16:55:42.163000+00:00,2021-07-13 16:55:42.163000+00:00,,0.0,0.0000,video
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,f1cde8c1114f4659882efc331605a996,Atividades no Caderno: Transformações de Unidades de Medidas,2021-07-13 17:14:27.613000+00:00,2021-07-13 17:18:45.334000+00:00,,245.0,1.0000,document
Associação PiPA,Rafael,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,5881fe6052904b0583c58c8482cc3723,Na rima,2021-07-13 17:18:43.278000+00:00,2021-07-13 17:26:20.373000+00:00,,452.9,1.0000,document
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3429592d54d84d5e98548643886e1861,Videoaula: Introdução á Física e ao Estudo do Movimento,2021-07-13 17:18:45.384000+00:00,2021-07-13 17:18:49.005000+00:00,,2.7,0.0000,video
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,50dcd29a8e5744978d67e480945eb022,,2021-07-13 17:18:59.148000+00:00,2021-07-13 17:33:28.881000+00:00,,837.9,1.0000,video
Associação PiPA,Rafael,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,b775ec15683356a282f5512135ca9c87,Variação linguística: modos de falar,2021-07-13 17:26:57.763000+00:00,2021-07-13 17:34:53.333000+00:00,,444.5,1.0000,video
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3d14e8c3d1934a5d8b2130f283bf6559,,2021-07-13 17:33:29.059000+00:00,2021-07-13 17:35:05.518000+00:00,,94.7,1.0000,video
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,2ea4dd3d8ecc43fd9051d542bd43c7cc,Propriedades dos Materiais - Comunicação Interplanetária,2021-07-13 17:35:05.638000+00:00,2021-07-13 17:35:46.620000+00:00,,39.6,1.0000,document
Associação PiPA,Rafael,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,38dc64e72da34ab68f2f8c11701af24d,Para saber mais! Leitura,2021-07-13 17:35:12.483000+00:00,2021-07-13 17:56:10.893000+00:00,,1257.6,1.0000,document
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,3d14e8c3d1934a5d8b2130f283bf6559,,2021-07-13 17:35:46.659000+00:00,2021-07-13 17:35:46.659000+00:00,,0.0,0.0000,video
Associação PiPA,Caio555,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,50dcd29a8e5744978d67e480945eb022,,2021-07-13 17:35:48.376000+00:00,2021-07-13 17:35:49.064000+00:00,,0.8,0.0000,video
Associação PiPA,Kartinei,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,fd1135817e614bb1b6e27d7d45546a3b,Aula 01 Língua Culta e Coloquial,2021-07-13 17:40:20.713000+00:00,2021-07-13 17:42:38.211000+00:00,,135.3,0.3006,document
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 17:43:51.360000+00:00,2021-07-13 17:44:00.632000+00:00,,6.1,0.0025,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 17:44:08.707000+00:00,2021-07-13 17:44:14.943000+00:00,,0.0,0.0000,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,ed6cf8901f10429eb31015c5b8059f0c,"Frase, Oração e Período",2021-07-13 17:44:52.471000+00:00,2021-07-13 17:50:07.462000+00:00,,313.0,0.9656,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,f4a35598e4f64c7e9211a129fe4456ef,Orientações para as aulas no Kolibri,2021-07-13 17:50:11.782000+00:00,2021-07-13 17:50:49.348000+00:00,,25.5,0.0402,video
Associação PiPA,Rapharlurbano,bf9b07afdcaa4d479b12b08045924ba0,Linguagens - Preparando o Futuro,2100a2329a684277a784ad89f9ac843b,vídeo aula 01 - Língua Culta e Coloquial,2021-07-13 17:50:55.614000+00:00,2021-07-13 17:50:59.976000+00:00,,3.2,0.0000,video
